t [s] | x [m]],0,0.000875,0.00175,0.002625,0.0035,0.004375,0.00525,0.006125,0.007,0.007875,0.00875,0.009625,0.0105,0.011375,0.01225,0.013125,0.014,0.014875,0.01575,0.016625,0.0175,0.018375,0.01925,0.020125,0.021,0.021875,0.02275,0.023625,0.0245,0.025375,0.02625,0.027125,0.028,0.028875,0.02975,0.030625,0.0315,0.032375,0.03325,0.034125
284.01,0.488622,0.488621,0.488632,0.488642,0.488652,0.488663,0.488673,0.488683,0.488694,0.488704,0.488715,0.488725,0.488735,0.488746,0.488756,0.488767,0.488777,0.488787,0.488798,0.488808,0.488819,0.488829,0.488839,0.48885,0.48886,0.488871,0.488881,0.488892,0.488902,0.488912,0.488923,0.488933,0.488944,0.488954,0.488965,0.488975,0.488986,0.488996,0.489007,0.489017,0.489033
285.01,0.488622,0.488621,0.488632,0.488642,0.488652,0.488663,0.488673,0.488684,0.488694,0.488704,0.488715,0.488725,0.488735,0.488746,0.488756,0.488767,0.488777,0.488787,0.488798,0.488808,0.488819,0.488829,0.488839,0.48885,0.48886,0.488871,0.488881,0.488892,0.488902,0.488913,0.488923,0.488933,0.488944,0.488954,0.488965,0.488975,0.488986,0.488996,0.489007,0.489017,0.489033
286.01,0.488622,0.488621,0.488632,0.488642,0.488652,0.488663,0.488673,0.488684,0.488694,0.488704,0.488715,0.488725,0.488736,0.488746,0.488756,0.488767,0.488777,0.488787,0.488798,0.488808,0.488819,0.488829,0.48884,0.48885,0.48886,0.488871,0.488881,0.488892,0.488902,0.488913,0.488923,0.488934,0.488944,0.488954,0.488965,0.488975,0.488986,0.488996,0.489007,0.489017,0.489033
287.01,0.488622,0.488621,0.488632,0.488642,0.488653,0.488663,0.488673,0.488684,0.488694,0.488704,0.488715,0.488725,0.488736,0.488746,0.488756,0.488767,0.488777,0.488788,0.488798,0.488808,0.488819,0.488829,0.48884,0.48885,0.488861,0.488871,0.488881,0.488892,0.488902,0.488913,0.488923,0.488934,0.488944,0.488954,0.488965,0.488975,0.488986,0.488996,0.489007,0.489017,0.489033
288.01,0.488622,0.488621,0.488632,0.488642,0.488653,0.488663,0.488673,0.488684,0.488694,0.488704,0.488715,0.488725,0.488736,0.488746,0.488756,0.488767,0.488777,0.488788,0.488798,0.488808,0.488819,0.488829,0.48884,0.48885,0.488861,0.488871,0.488881,0.488892,0.488902,0.488913,0.488923,0.488934,0.488944,0.488955,0.488965,0.488975,0.488986,0.488996,0.489007,0.489017,0.489033
289.01,0.488622,0.488621,0.488632,0.488642,0.488653,0.488663,0.488673,0.488684,0.488694,0.488705,0.488715,0.488725,0.488736,0.488746,0.488756,0.488767,0.488777,0.488788,0.488798,0.488809,0.488819,0.488829,0.48884,0.48885,0.488861,0.488871,0.488882,0.488892,0.488902,0.488913,0.488923,0.488934,0.488944,0.488955,0.488965,0.488976,0.488986,0.488996,0.489007,0.489017,0.489033
290.01,0.488622,0.488622,0.488632,0.488642,0.488653,0.488663,0.488673,0.488684,0.488694,0.488705,0.488715,0.488725,0.488736,0.488746,0.488757,0.488767,0.488777,0.488788,0.488798,0.488809,0.488819,0.488829,0.48884,0.48885,0.488861,0.488871,0.488882,0.488892,0.488902,0.488913,0.488923,0.488934,0.488944,0.488955,0.488965,0.488976,0.488986,0.488997,0.489007,0.489017,0.489033
291.01,0.488622,0.488622,0.488632,0.488642,0.488653,0.488663,0.488673,0.488684,0.488694,0.488705,0.488715,0.488725,0.488736,0.488746,0.488757,0.488767,0.488777,0.488788,0.488798,0.488809,0.488819,0.488829,0.48884,0.48885,0.488861,0.488871,0.488882,0.488892,0.488903,0.488913,0.488923,0.488934,0.488944,0.488955,0.488965,0.488976,0.488986,0.488997,0.489007,0.489018,0.489033
292.01,0.488622,0.488622,0.488632,0.488642,0.488653,0.488663,0.488673,0.488684,0.488694,0.488705,0.488715,0.488725,0.488736,0.488746,0.488757,0.488767,0.488777,0.488788,0.488798,0.488809,0.488819,0.48883,0.48884,0.48885,0.488861,0.488871,0.488882,0.488892,0.488903,0.488913,0.488923,0.488934,0.488944,0.488955,0.488965,0.488976,0.488986,0.488997,0.489007,0.489018,0.489033
293.01,0.488622,0.488622,0.488632,0.488642,0.488653,0.488663,0.488674,0.488684,0.488694,0.488705,0.488715,0.488725,0.488736,0.488746,0.488757,0.488767,0.488778,0.488788,0.488798,0.488809,0.488819,0.48883,0.48884,0.48885,0.488861,0.488871,0.488882,0.488892,0.488903,0.488913,0.488924,0.488934,0.488944,0.488955,0.488965,0.488976,0.488986,0.488997,0.489007,0.489018,0.489033
294.01,0.488622,0.488622,0.488632,0.488642,0.488653,0.488663,0.488674,0.488684,0.488694,0.488705,0.488715,0.488726,0.488736,0.488746,0.488757,0.488767,0.488778,0.488788,0.488798,0.488809,0.488819,0.48883,0.48884,0.488851,0.488861,0.488871,0.488882,0.488892,0.488903,0.488913,0.488924,0.488934,0.488945,0.488955,0.488965,0.488976,0.488986,0.488997,0.489007,0.489018,0.489033
295.01,0.488622,0.488622,0.488632,0.488642,0.488653,0.488663,0.488674,0.488684,0.488694,0.488705,0.488715,0.488726,0.488736,0.488746,0.488757,0.488767,0.488778,0.488788,0.488798,0.488809,0.488819,0.48883,0.48884,0.488851,0.488861,0.488871,0.488882,0.488892,0.488903,0.488913,0.488924,0.488934,0.488945,0.488955,0.488965,0.488976,0.488986,0.488997,0.489007,0.489018,0.489033
296.01,0.488622,0.488622,0.488632,0.488642,0.488653,0.488663,0.488674,0.488684,0.488694,0.488705,0.488715,0.488726,0.488736,0.488746,0.488757,0.488767,0.488778,0.488788,0.488799,0.488809,0.488819,0.48883,0.48884,0.488851,0.488861,0.488872,0.488882,0.488892,0.488903,0.488913,0.488924,0.488934,0.488945,0.488955,0.488966,0.488976,0.488986,0.488997,0.489007,0.489018,0.489034
297.01,0.488622,0.488622,0.488632,0.488642,0.488653,0.488663,0.488674,0.488684,0.488694,0.488705,0.488715,0.488726,0.488736,0.488746,0.488757,0.488767,0.488778,0.488788,0.488799,0.488809,0.488819,0.48883,0.48884,0.488851,0.488861,0.488872,0.488882,0.488892,0.488903,0.488913,0.488924,0.488934,0.488945,0.488955,0.488966,0.488976,0.488986,0.488997,0.489007,0.489018,0.489034
298.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488663,0.488674,0.488684,0.488694,0.488705,0.488715,0.488726,0.488736,0.488747,0.488757,0.488767,0.488778,0.488788,0.488799,0.488809,0.488819,0.48883,0.48884,0.488851,0.488861,0.488872,0.488882,0.488892,0.488903,0.488913,0.488924,0.488934,0.488945,0.488955,0.488966,0.488976,0.488987,0.488997,0.489007,0.489018,0.489034
299.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488663,0.488674,0.488684,0.488695,0.488705,0.488715,0.488726,0.488736,0.488747,0.488757,0.488767,0.488778,0.488788,0.488799,0.488809,0.488819,0.48883,0.48884,0.488851,0.488861,0.488872,0.488882,0.488893,0.488903,0.488913,0.488924,0.488934,0.488945,0.488955,0.488966,0.488976,0.488987,0.488997,0.489008,0.489018,0.489034
300.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488663,0.488674,0.488684,0.488695,0.488705,0.488715,0.488726,0.488736,0.488747,0.488757,0.488767,0.488778,0.488788,0.488799,0.488809,0.48882,0.48883,0.48884,0.488851,0.488861,0.488872,0.488882,0.488893,0.488903,0.488913,0.488924,0.488934,0.488945,0.488955,0.488966,0.488976,0.488987,0.488997,0.489008,0.489018,0.489034
301.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488663,0.488674,0.488684,0.488695,0.488705,0.488715,0.488726,0.488736,0.488747,0.488757,0.488767,0.488778,0.488788,0.488799,0.488809,0.48882,0.48883,0.48884,0.488851,0.488861,0.488872,0.488882,0.488893,0.488903,0.488914,0.488924,0.488934,0.488945,0.488955,0.488966,0.488976,0.488987,0.488997,0.489008,0.489018,0.489034
302.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488663,0.488674,0.488684,0.488695,0.488705,0.488715,0.488726,0.488736,0.488747,0.488757,0.488767,0.488778,0.488788,0.488799,0.488809,0.48882,0.48883,0.48884,0.488851,0.488861,0.488872,0.488882,0.488893,0.488903,0.488914,0.488924,0.488934,0.488945,0.488955,0.488966,0.488976,0.488987,0.488997,0.489008,0.489018,0.489034
303.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488663,0.488674,0.488684,0.488695,0.488705,0.488715,0.488726,0.488736,0.488747,0.488757,0.488768,0.488778,0.488788,0.488799,0.488809,0.48882,0.48883,0.488841,0.488851,0.488861,0.488872,0.488882,0.488893,0.488903,0.488914,0.488924,0.488934,0.488945,0.488955,0.488966,0.488976,0.488987,0.488997,0.489008,0.489018,0.489034
304.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488663,0.488674,0.488684,0.488695,0.488705,0.488715,0.488726,0.488736,0.488747,0.488757,0.488768,0.488778,0.488788,0.488799,0.488809,0.48882,0.48883,0.488841,0.488851,0.488861,0.488872,0.488882,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488955,0.488966,0.488976,0.488987,0.488997,0.489008,0.489018,0.489034
305.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488663,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488736,0.488747,0.488757,0.488768,0.488778,0.488788,0.488799,0.488809,0.48882,0.48883,0.488841,0.488851,0.488861,0.488872,0.488882,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488955,0.488966,0.488976,0.488987,0.488997,0.489008,0.489018,0.489034
306.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488663,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488736,0.488747,0.488757,0.488768,0.488778,0.488788,0.488799,0.488809,0.48882,0.48883,0.488841,0.488851,0.488861,0.488872,0.488882,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488976,0.488987,0.488997,0.489008,0.489018,0.489034
307.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488736,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.488809,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488882,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488976,0.488987,0.488997,0.489008,0.489018,0.489034
308.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488736,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.488809,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488882,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488976,0.488987,0.488997,0.489008,0.489018,0.489034
309.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488736,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.488809,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488882,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488997,0.489008,0.489018,0.489034
310.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488736,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.488809,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488882,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488997,0.489008,0.489018,0.489034
311.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488736,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.488809,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488997,0.489008,0.489018,0.489034
312.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.488809,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489018,0.489034
313.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489018,0.489034
314.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489018,0.489034
315.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489018,0.489034
316.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
317.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488684,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
318.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.48883,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
319.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488757,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
320.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
321.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
322.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
323.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
324.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
325.01,0.488622,0.488622,0.488632,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
326.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
327.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
328.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
329.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
330.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488778,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
331.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488705,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
332.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
333.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
334.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
335.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
336.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
337.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489034
338.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489035
339.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489035
340.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489035
341.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489035
342.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489035
343.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489035
344.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488987,0.488998,0.489008,0.489019,0.489035
345.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488988,0.488998,0.489008,0.489019,0.489035
346.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488988,0.488998,0.489008,0.489019,0.489035
347.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.488799,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488988,0.488998,0.489008,0.489019,0.489035
348.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.4888,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488988,0.488998,0.489008,0.489019,0.489035
349.01,0.488622,0.488622,0.488633,0.488643,0.488653,0.488664,0.488674,0.488685,0.488695,0.488706,0.488716,0.488726,0.488737,0.488747,0.488758,0.488768,0.488779,0.488789,0.4888,0.48881,0.48882,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488988,0.488998,0.489008,0.489019,0.489035
